index,Username,Date,id,Preference,Tweet
4234,JLo,2020-12-03 04:47:25+00:00,1.3343585540949156e+18,1.0,This moment is a dream come true for me. I am so excited to finally share my #JLOBEAUTY products with all of you. Each one plays a key role in how I keep my skin feeling and looking youthful. Head over to @JLOBEAUTY for the full lineup! 🎉 https://t.co/jeHko5SoSD
4245,JLo,2020-11-28 06:41:09+00:00,1.332575236869546e+18,0.0,🔥♥️ https://t.co/QwpINn3XA8
4317,JLo,2020-10-28 21:09:53+00:00,1.3215598382167122e+18,1.0,We cannot wait for everyone to see @MarryMeMovie! @egt239  @maluma #NuyoricanProductions @Variety #PowerOfWomen https://t.co/VujA66K1wb
4343,JLo,2020-10-15 18:13:09+00:00,1.3168043181466542e+18,1.0,✨✨ @Billboard BTS ✨✨ @MarryMeMovie @maluma #MarryMeMovie https://t.co/QdDspBEAKV
4351,JLo,2020-10-04 23:29:23+00:00,1.3128976372224123e+18,0.0,Sun Daze 🎃🧡🌅 https://t.co/dPqsMYT09v
4366,JLo,2020-10-01 15:54:00+00:00,1.311695869394051e+18,0.0,"ICYMI, my new limited-edition @Coach Hutton is available now! 👜 https://t.co/cG8ztQFR56 #CoachXJLo #CoachNY #CoachPartner https://t.co/D5RVHDg6lR"
4405,JLo,2020-09-24 17:22:47+00:00,1.3091814979250094e+18,1.0,Sneak a peek at my new two-part music video with @maluma on the @TODAYshow! Then catch us later today on @tiktok_us Live: Behind the Video at 6pm EST / 3pm PST! #PaTiLonely https://t.co/VjFwycBfLI
4440,JLo,2020-09-15 21:27:37+00:00,1.3059816213806326e+18,1.0,"LET'S ... GET ... PROUD! It's #HispanicHeritageMonth, and I am thrilled to be celebrating the 20th anniversary of Let’s Get Loud! Join me and my friends @ProjectPulso now to watch an exclusive BTS video of my #SuperBowlLIV Halftime Show on their Instagram: https://t.co/a1fXdzqA2y"
4442,JLo,2020-09-15 19:19:17+00:00,1.3059493281339802e+18,0.0,"♥️♥️♥️ Repost from @enews 
•
Let E! introduce you to that generational greatness. 👏#HispanicHeritageMonth (📷: Getty) https://t.co/ZTbkifFidM"
4443,JLo,2020-09-14 16:33:52+00:00,1.3055453102702305e+18,1.0,RT if you can’t wait for #MarryMeMovie this Valentine’s Day! 🤍🤍🤍
4498,JLo,2020-08-13 01:04:51+00:00,1.2937151038802248e+18,1.0,LET’S GOOOOOO!!!!!!! #WorldofDance @nbcworldofdance @egt239 https://t.co/DIDajgDqVj
4505,JLo,2020-08-12 02:58:35+00:00,1.293381339740283e+18,1.0,MDC3 left me speechless… what about you?🙏 #WorldofDance @nbcworldofdance @egt239
4519,JLo,2020-08-06 15:48:57+00:00,1.2914008806763151e+18,0.0,On that business grind .... @AROD https://t.co/R7P2PO8M7r
4548,JLo,2020-07-28 18:15:11+00:00,1.2881761889684152e+18,1.0,"Thank you! #Emmys2020 @TelevisionAcad 
#SuperBowlLIV - 4 nominations @Shakira // @NBCWorldofDance - 1 nomination @egt239 https://t.co/ILx9bvxVId"
4578,JLo,2020-07-17 00:09:52+00:00,1.2839167955611443e+18,0.0,Baby hairs and moñitos ✨✨ https://t.co/oDbfm7IFii
4597,JLo,2020-07-07 20:24:32+00:00,1.2805985966565868e+18,1.0,#BlackoutTuesday #BlackoutDay2020 https://t.co/PryRje75o8
4606,JLo,2020-07-01 02:51:44+00:00,1.2781593248299622e+18,1.0,....Wings 🕊 #worldofdance https://t.co/NAbPA5t6Em
4607,JLo,2020-07-01 02:39:13+00:00,1.278156174102352e+18,1.0,That duel was not easy to judge! @UPeepzOfficial just brought IT to the stage… YESSSSSS.  #WorldOfDance @nbcworldofdance @egt239 🤩♥️
4635,JLo,2020-06-18 17:29:08+00:00,1.2736690859018936e+18,1.0,It’s summertime and we’re cookin’ up something muy caliente 🔥🎵 https://t.co/qvx2CisyCs
4648,JLo,2020-06-17 01:34:09+00:00,1.2730663703478313e+18,0.0,@xxslayvampire 😘
4649,JLo,2020-06-17 01:02:20+00:00,1.2730583604225884e+18,1.0,Don’t forget today is the last day to bid on the beautiful Mark Seliger Portraits being auctioned to raise money for COVID19 Relief. Click here to donate directly to America's Food Fund. https://t.co/1BvjFbYvQk https://t.co/jK5nrqLE1N
4673,JLo,2020-06-03 14:16:44+00:00,1.2681848500218757e+18,1.0,Use your voice. Register to #vote. https://t.co/yrAZ5N170q https://t.co/PJfqqyFBFS
4692,JLo,2020-05-28 05:23:22+00:00,1.2658762946605343e+18,0.0,🍭😂 https://t.co/7ZUhn3TvgF
4756,JLo,2020-05-20 17:19:44+00:00,1.2631574709705646e+18,0.0,💕✨ https://t.co/977c4IbSve
4819,JLo,2020-04-19 03:44:53+00:00,1.251718385093587e+18,0.0,"ICYMI, watch my @GlblCtzn #TogetherAtHome performance here https://t.co/95yzFxykYj"
4937,JLo,2020-02-12 16:50:08+00:00,1.2276360148664689e+18,1.0,I'll be watching TONIGHT! 👀😍♥️@goodtrouble https://t.co/vBTCATYgXA
4971,JLo,2020-02-03 06:46:41+00:00,1.2242226593550623e+18,1.0,"Puerto Rico y Colombia muy en alto hoy. Muchas gracias a mi coco Emme, @Shakira, @JBALVIN y @SanBenito. #LatinoGang #GirlPower #LetsGetLoud #BornInTheUSA #ProudAmerican #ProudLatina #ProudWoman #SBLIV  #SuperBowlLIV #PepsiHalftime  📷 Getty Images /  Wireimage https://t.co/b6Xf75mMzo"
5014,Oprah,2021-04-28 14:44:12+00:00,1.387417370151555e+18,0.0,I’ll continue to share stories of what happened to me throughout the week and I hope you continue to share yours because together we can break those cycles and resolve that pain. #WhatHappenedToYou https://t.co/eHCF7yOSjo
5037,Oprah,2021-03-26 01:04:11+00:00,1.3752522040727593e+18,1.0,"And finally! Join @GayleKing and I for our first special event for @OprahDaily: The OG Chronicles, Live on @Zoom! RSVP for free here: https://t.co/5GdyRigZZs https://t.co/t9B2Mk8L6B"
5135,Oprah,2020-08-24 23:40:35+00:00,1.2980425523068027e+18,1.0,"From #BlackIsKing  to now #TheColorPurple, @blitzambassador has the perfect director’s brush for the next evolution of this beloved story. He blew us away with his unique vision for the upcoming musical film version and we can’t wait for you to see it 💜💜 https://t.co/foaMF74635"
5153,Oprah,2020-08-01 00:15:06+00:00,1.289353929789018e+18,1.0,My two-part premiere of #TheOprahConversation with @EmmanuelAcho is available now on @AppleTV+. He’s answering uncomfortable questions about racism in America and the best ways to keep the conversation going with your family and friends. Watch here: https://t.co/7ShvNUgFKw https://t.co/f42LAdqr9z
5155,Oprah,2020-07-30 23:36:32+00:00,1.2889818378560717e+18,1.0,"Conversations about race do not have to tear us apart. Watch the premiere episode of #TheOprahConversation with @EmmanuelAcho, available now on @AppleTV+, here: https://t.co/7ShvNUyh96 https://t.co/LDm213OivO"
5163,Oprah,2020-07-15 16:12:20+00:00,1.2834342317341125e+18,1.0,Giving back is the best way to invest in your community. https://t.co/OE4sJsFMON
5181,Oprah,2020-06-16 15:35:49+00:00,1.2729157939829146e+18,1.0,"My next @oprahsbookclub pick, “Deacon King Kong” by James McBride, is a reminder that while we struggle with pain and trauma, we can always find shelter in one another—just like the characters in this novel. https://t.co/e3vWLHYNKV"
5194,Oprah,2020-06-11 01:11:06+00:00,1.2708862428932997e+18,0.0,“The beauty of this moment is that we’re even discussing it and we’re having a real discussion about what it means. And even how people can have that privilege and be completely oblivious to being empowered by that privilege.” - @KeishaBottoms #OWNSpotlight https://t.co/Zn2x1RqvM9
5229,Oprah,2020-05-12 13:06:42+00:00,1.26019469108301e+18,0.0,"For the next 4 Saturdays, I’ll go live on Zoom, email you workbook pages, &amp; bring along special friends. All you have to do is log on &amp; show up to do the work. Best part? It’s free! Sign up by going to https://t.co/B35nsuXHrX. See you this Sat, 5/16! #OprahandWW #YourLifeInFocus"
5256,Oprah,2020-04-13 14:03:03+00:00,1.24969962410283e+18,1.0,"COVID-19 is having a deadly impact on the African-American community. I’ll be talking with leaders, doctors, journalists, &amp; REAL people suffering in this pandemic. Hope y’all can join me for this discussion tomorrow 4/14 at 11 PM EST on @OWNTV &amp; streaming for free on @AppleTV. https://t.co/L2nSJQ782x"
5286,Oprah,2020-03-28 15:39:47+00:00,1.2439257634700452e+18,0.0,Another “Great Tree” has fallen. Rev. Joseph Lowry. I honor and celebrate his exalted life.🙏🏾 https://t.co/qef4nEZgAg
5287,Oprah,2020-03-26 02:02:17+00:00,1.2429952577482875e+18,0.0,I tried to send  flowers to celebrate you @GloriaSteinem on this your 86th. All the Florists I know are closed. So sending Love and Blessings instead.Happy Birthday to you!!💐💐💐❤️
5305,Oprah,2020-03-01 02:41:25+00:00,1.2339454059283292e+18,1.0,"Thank you to the astoundingly age-defiant @jlo who came to the show in this stunner &amp; gave new meaning to the word 50. LA: You were lit! In spite of my fall (which now becomes a meme), you brought me UP with your energy. Now I’m headed home to ice my knee 🥴 #Oprahs2020VisionTour https://t.co/eOxB04ArKn"
5395,Oprah,2019-10-17 01:42:40+00:00,1.1846458729921495e+18,1.0,@You don’t wanna know what I know”. Well said. #DavidMakesMan
5413,Oprah,2019-09-26 23:12:05+00:00,1.1773602207225364e+18,1.0,The Water Dancer is #1! Can’t wait to start discussing it with y’all. Swipe for the full schedule and I’ll be looking out for your comments on chapters 1-4 over at @oprahsbookclub this Monday 9/30 at 10 AM EST. Happy reading 📚 https://t.co/az8bMHrgkH
5430,Oprah,2019-09-11 02:54:25+00:00,1.171617965709525e+18,1.0,@jmalakai_bee 😂😂 you so right #Greenleaf
5433,Oprah,2019-09-04 12:53:18+00:00,1.1692319662957978e+18,1.0,Have plans for 2020? How about joining me on the road for #Oprahs2020VisionTour! My hope is for this wellness event to help make 2020 your year of transformation &amp; triumph. Head to https://t.co/k564BiAQfV for more info on tickets &amp; join the party! 💃🏾💃🏾💃🏾 #OWandWW https://t.co/0cS66KRe0w
5466,Oprah,2019-07-03 01:18:48+00:00,1.146226753808941e+18,0.0,"@demetriannaaa She really has stepped into this with gusto, this evil thing. Fun to play right @Angelarobschild ?"
5494,Oprah,2019-06-13 01:10:08+00:00,1.1389768131477586e+18,0.0,@dawnlyen Didn’t know Charley knew how to relax! #GimmeSugar #QueenSugar
5578,Oprah,2018-11-12 14:11:26+00:00,1.0619848204047114e+18,1.0,"From the very first pages of “Becoming” I knew I wanted EVERYONE to read it. I’ve known Michelle for 14 years, but this book is so vulnerable, I felt like she was in my ear. BOOK CLUBS EVERYWHERE – you’ll want to make this your next selection. https://t.co/hSf6lckWov #IAmBecoming https://t.co/CkZEvIvps2"
5595,Oprah,2018-10-24 02:02:26+00:00,1.0549159927347282e+18,1.0,#ReadyToLove  hey @willpowerpacker !!
5607,Oprah,2018-10-04 02:31:06+00:00,1.047675449361367e+18,1.0,"I think @IyanlaVanzant is doing a great job. Quiet as it’s kept , it’s hard to “play” yourself. #Greenleaf"
5665,Oprah,2018-06-28 02:55:43+00:00,1.012167634169688e+18,0.0,"After 30 years of being on death row for a crime he did NOT do, Anthony Ray Hinton is ready to enjoy life. He and best friend Lester who never missed a visit in 30 yrs join us for FB Live. Thursday, TOMORROW - 6pm eastern. #TheSunDoesShine https://t.co/c9vQrJClHn"
5740,Oprah,2018-03-18 01:25:10+00:00,9.751812849295442e+17,0.0,@SimpleeKei They represent millions of our broken men. #FixMyLife
5766,Oprah,2018-02-28 04:08:27+00:00,9.686993924620042e+17,0.0,@3LWTV @RichOnOWN @Trevornoah Told ya it was good book. Glad u agree.
5801,Oprah,2017-12-17 17:39:45+00:00,9.424492494505902e+17,1.0,@3LWTV @RichOnOWN Evacuated 10 days ago. Smoke was so bad for breathing. Dogs are in Palo Alto.
5991,Oprah,2017-09-10 07:03:36+00:00,9.067751451712388e+17,0.0,I'm so proud!👏🏽👏🏽congratulaaaations! @Ava #13th https://t.co/5O69zcF9vj
6004,Oprah,2017-08-16 02:55:42+00:00,8.976530641607393e+17,0.0,"@1RealGirlWriter @CreeLuv314 Yep , forgot the boys name😂"
6115,KevinHart4real,2021-03-10 17:00:33+00:00,1.3696946765093642e+18,1.0,I swear nothing beats a good laugh...nothing!!!! Laughing is fucking amazing ....just literally laughed for about 10min straight at the dumbest shit ever 😂😂😂😂
6160,KevinHart4real,2021-02-17 18:26:33+00:00,1.3621061733197496e+18,1.0,Just posted a photo https://t.co/wNezicrCHE
6162,KevinHart4real,2021-02-15 23:20:14+00:00,1.3614553065726607e+18,1.0,Just posted a photo https://t.co/mxfEWoXP8b
6257,KevinHart4real,2020-12-30 19:44:34+00:00,1.344368803786834e+18,1.0,This was my best walk out yet on #ColdasBallsS4! Thanks @RicFlairNatrBoy for teaching the art of stylin’ and profilin’! #PoweredByOldSpice https://t.co/tKZKxkqv9r
6426,KevinHart4real,2020-11-21 16:32:31+00:00,1.3301873438741668e+18,1.0,#ZeroFucksGiven https://t.co/hEdgenT3gU
6466,KevinHart4real,2020-11-20 13:27:54+00:00,1.329778497699668e+18,1.0,#ZeroFucksGiven https://t.co/qTks5P3cGH
6473,KevinHart4real,2020-11-20 05:51:10+00:00,1.3296635555583222e+18,1.0,#zerofsgiven https://t.co/mHh2XzIvnS
6513,KevinHart4real,2020-11-19 13:41:23+00:00,1.3294195021744824e+18,1.0,#ZeroFucksGiven https://t.co/8d5CeUGDek
6517,KevinHart4real,2020-11-19 13:39:17+00:00,1.3294189726268703e+18,1.0,#ZeroFucksGiven https://t.co/gfuIGumoOZ
6524,KevinHart4real,2020-11-19 12:45:17+00:00,1.3294053859382518e+18,1.0,#ZeroFucksGiven https://t.co/JM5bwDZP0C
6548,KevinHart4real,2020-11-18 23:45:27+00:00,1.3292091319332987e+18,1.0,#ZeroFucksGiven https://t.co/5uXZZHpH97
6620,KevinHart4real,2020-11-18 13:21:50+00:00,1.3290521933753344e+18,1.0,#ZeroFucksGiven https://t.co/eVkHKPRJD1
6633,KevinHart4real,2020-11-18 12:44:34+00:00,1.329042815024763e+18,1.0,#ZeroFucksGiven https://t.co/7MnHwSHuiH
6692,KevinHart4real,2020-11-17 19:48:42+00:00,1.328787167217324e+18,1.0,#ZeroFucksGiven https://t.co/Nij5PygXaj
6703,KevinHart4real,2020-11-17 19:39:13+00:00,1.3287847802138337e+18,1.0,#ZeroFucksGiven https://t.co/vsjfRspNJm
6718,KevinHart4real,2020-11-17 16:31:25+00:00,1.328737515134722e+18,1.0,#ZeroFucksGiven https://t.co/BvJWC7iP2F
6746,KevinHart4real,2020-11-17 13:42:42+00:00,1.328695058355417e+18,1.0,#ZeroFucksGiven https://t.co/OLCiiwlky9
6747,KevinHart4real,2020-11-17 13:42:18+00:00,1.3286949570084127e+18,0.0,#ZeroFucksGiven https://t.co/0sytrtZ6cQ
6777,KevinHart4real,2020-11-17 11:14:31+00:00,1.3286577678135583e+18,1.0,#ZeroFucksGiven https://t.co/TXHE59oOEj
6779,KevinHart4real,2020-11-17 10:56:51+00:00,1.3286533210166313e+18,1.0,#ZeroFucksGiven https://t.co/YqRx75WvZk
6832,KevinHart4real,2020-10-25 14:56:31+00:00,1.320378715784827e+18,1.0,Sunday funday #HustleHart #BikeLife https://t.co/O32d2UQbEw
6872,KevinHart4real,2020-10-06 21:46:09+00:00,1.3135964328642355e+18,0.0,Just posted a video https://t.co/ab7PGDoQRT
6951,KevinHart4real,2020-08-17 15:00:48+00:00,1.295375030424146e+18,1.0,Getting better by the day.... #HustleHart #NoDaysOff #EarnIt #HealthIsWealth #VitaHustle #FableticsMen https://t.co/GOmbh12AOG
6952,KevinHart4real,2020-08-16 04:51:58+00:00,1.2948594232031027e+18,0.0,#Harts https://t.co/v9k4ShtXTu
6956,KevinHart4real,2020-08-13 19:06:53+00:00,1.2939874049536492e+18,0.0,"We are back people.....I got more episodes of “Celebrity Game Face” coming your way Thursday, August 27th at 10:00 pm 
#CelebrityGameFace! @enews #MarkYourCalendars https://t.co/A9MLbpIkp3"
7069,EmmaWatson,2018-10-18 08:59:46+00:00,1.05284669157598e+18,1.0,💖✊🏻 @stonewalluk @Mermaids_Gender @AllAboutTrans @Genderintell https://t.co/r1wjHu6QRG
7076,EmmaWatson,2018-09-29 14:09:51+00:00,1.0460393570382438e+18,1.0,"It was a great honour to be asked by @PORTERmagazine to pay the deepest respect to the legacy of Dr Savita Halappanavar, whose death powered the determination of activists to change Irish abortion laws &amp; fight for reproductive justice all over the world. https://t.co/KZWRpp7btO https://t.co/yLDXgcHKyh"
7079,EmmaWatson,2018-09-05 16:30:34+00:00,1.0373774607345828e+18,0.0,"📽🎞💞 Sending all the love for your upcoming American tour, @rupikaur_ (Details here: https://t.co/AZiJWNSZKc)

Our full @OurSharedShelf interview: https://t.co/8YLCcRwBA1 ✨

#oursharedshelf #milkandhoney https://t.co/TFYtI3jkra"
7096,EmmaWatson,2018-05-02 00:03:18+00:00,9.914681337171764e+17,1.0,#TimesUp https://t.co/4dKpSrMnFV
7098,EmmaWatson,2018-04-28 19:11:57+00:00,9.903076517446492e+17,1.0,Amazing to see the @goldmanprize dominated by women for the first time. Sending congratulations to the winners &amp; remembering all activists risking their security everyday for our planet https://t.co/pHwkeio8Kd
7157,EmmaWatson,2017-03-17 10:40:01+00:00,8.426869565554524e+17,1.0,"#BeautyAndTheBeast opens today! I hope you have as much fun watching it as I did making it. Love, Emma 🌹 @beourguest https://t.co/CoNaybGFqS"
7183,EmmaWatson,2017-01-23 21:04:03+00:00,8.236374439666196e+17,0.0,https://t.co/5Dp3fUeQEp
7220,EmmaWatson,2016-08-16 11:10:00+00:00,7.655058869158871e+17,0.0,Support Emma Thompson &amp; @SaveTheArctic: https://t.co/UPUGwbpmcR #ArcticHome
7248,EmmaWatson,2016-04-13 18:50:07+00:00,7.203231972923146e+17,0.0,https://t.co/mBsyDmkQYr
7323,EmmaWatson,2016-01-02 19:15:00+00:00,6.833658945174774e+17,1.0,Can't wait to see Noma Dumezweni as Hermione on stage this year. ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ #harrypotterandthecursedchild #2016
7410,EmmaWatson,2015-10-09 16:14:53+00:00,6.525175994403103e+17,1.0,@bealices @dejamser Its terrifying!
7425,EmmaWatson,2015-10-06 23:56:00+00:00,6.515464813216113e+17,1.0,@sergio94catalan love this
7432,EmmaWatson,2015-10-05 14:03:48+00:00,6.510350611610952e+17,0.0,http://t.co/yQMXaUftEw ! Thank you Spain! X
7510,EmmaWatson,2015-04-11 09:09:22+00:00,5.868183089445724e+17,1.0,@IanMcKellen there couldn't be a better person for Cogsworth. Welcome! X http://t.co/Nn8w6MwKyr
7597,EmmaWatson,2014-10-08 13:37:55+00:00,5.198441387167621e+17,1.0,"Between 20th Sep &amp; 2nd Oct there were 1.1million #HeForShe tweets from 750K different users, reaching 1.2 BILLION unique Twitter users"
7617,EmmaWatson,2014-08-18 20:36:04+00:00,5.014675902300447e+17,0.0,"'Suicide is the biggest killer of men between 20 and 49, eclipsing road accidents, cancer and coronary heart disease in the UK.'"
7655,EmmaWatson,2014-03-21 20:53:39+00:00,4.47113832553386e+17,1.0,@lukejwindsor @wonderlandmagI got to interview people I love!It was so rewarding.@tavitulle @lordemusic @Pharrell @lenadunham @jk_rowling
7691,EmmaWatson,2014-03-21 20:05:37+00:00,4.471017445650678e+17,1.0,.@Mariana_gde @russellcrowe is a great actor. Working one on one with him was one of the richest experiences I have ever had as an actress.
7720,EmmaWatson,2014-02-05 21:42:44+00:00,4.311811157688607e+17,0.0,Check out my interview in @wonderlandmag: http://t.co/nfFf6m1Vsl Thank you @DerekBlasberg! #noah http://t.co/h6ia6FHqU6
